,WaveLength,Abs.
0,400.126678,0.0
1,400.592621,0.0
2,401.058533,0.0
3,401.524323,0.0
4,401.990051,0.0
5,402.455688,0.0
6,402.921265,0.0
7,403.386749,0.0
8,403.852142,0.0
9,404.317474,0.0
10,404.782715,0.0
11,405.247864,0.0
12,405.712952,0.0
13,406.177948,0.0
14,406.642853,0.0
15,407.107697,0.0
16,407.572479,0.0
17,408.03714,0.0
18,408.50174,0.0
19,408.966278,0.0
20,409.430695,0.0
21,409.89505,0.0
22,410.359344,0.0
23,410.823547,0.0
24,411.287659,0.0
25,411.751709,0.0
26,412.215668,0.0
27,412.679535,0.0
28,413.143341,0.0
29,413.607056,0.0
30,414.070679,0.0
31,414.534241,0.0
32,414.997711,0.0
33,415.461121,0.0
34,415.924438,0.0
35,416.387665,0.0
36,416.85083,0.0
37,417.313904,0.0
38,417.776917,0.0
39,418.239838,0.0
40,418.702667,0.0
41,419.165436,0.0
42,419.628113,0.0
43,420.090698,0.0
44,420.553223,0.0
45,421.015656,0.0
46,421.478027,0.0
47,421.940308,0.0
48,422.402496,0.0
49,422.864624,0.0
50,423.32666,0.0
51,423.788605,0.0
52,424.250488,0.0
53,424.712311,0.0
54,425.174011,0.0
55,425.635651,0.0
56,426.097229,0.0
57,426.558716,0.0
58,427.020111,0.0
59,427.481415,0.0
60,427.942657,0.0
61,428.403839,0.0
62,428.864929,0.0
63,429.325928,0.0
64,429.786835,-0.0
65,430.247681,-0.0
66,430.708466,-0.0
67,431.169159,-0.0
68,431.629761,-0.0
69,432.090271,-0.0
70,432.55072,-0.0
71,433.011108,-0.0
72,433.471375,-0.0
73,433.93158,-0.0
74,434.391724,-0.0
75,434.851776,-0.0
76,435.311737,-0.0
77,435.771637,-0.0
78,436.231445,-0.0
79,436.691193,-0.0
80,437.150818,-0.0
81,437.610413,-0.0
82,438.069916,-0.0
83,438.529327,-0.0
84,438.988647,-0.0
85,439.447906,-0.0
86,439.907074,-0.0
87,440.36618,-0.0
88,440.825195,-0.0
89,441.284149,-0.0
90,441.743011,-0.0
91,442.201782,-0.0
92,442.660492,-0.0
93,443.11911,-0.0
94,443.577637,-0.0
95,444.036102,-0.0
96,444.494507,-0.0
97,444.95282,-0.0
98,445.411041,-0.0
99,445.869171,-0.0
100,446.32724,-0.0
101,446.785248,-0.0
102,447.243134,-0.0
103,447.700989,-0.0
104,448.158722,-0.0
105,448.616394,-0.0
106,449.074005,-0.0
107,449.531525,-0.0
108,449.988953,-0.0
109,450.446289,-0.0
110,450.903564,-0.0
111,451.360779,-0.0
112,451.817902,-0.0
113,452.274933,-0.0
114,452.731903,-0.0
115,453.188782,-0.0
116,453.645569,-0.0
117,454.102295,-0.0
118,454.55896,-0.0
119,455.015503,-0.0
120,455.472015,-0.0
121,455.928406,-0.0
122,456.384735,-0.0
123,456.841003,-0.0
124,457.29715,-0.0
125,457.753265,-0.0
126,458.209259,-0.0
127,458.665192,-0.0
128,459.121063,-0.0
129,459.576843,-0.0
130,460.032532,-0.0
131,460.488159,-0.0
132,460.943695,-0.0
133,461.39917,-0.0
134,461.854553,-0.0
135,462.309845,-0.0
136,462.765076,-0.0
137,463.220215,-0.0
138,463.675293,-0.0
139,464.13028,-0.0
140,464.585175,-0.0
141,465.040009,-0.0
142,465.494751,-0.0
143,465.949432,-0.0
144,466.404022,-0.0
145,466.858551,-0.0
146,467.312988,-0.0
147,467.767334,-0.0
